uri,name,labels
http://www.wikidata.org/entity/Q7153199,Paul Reynolds,Person|Actor
http://www.wikidata.org/entity/Q7822297,Tony Epper,Person|Actor
http://www.wikidata.org/entity/Q18330772,Gary McLarty,Person|Actor
http://www.wikidata.org/entity/Q18389391,Edward Donno,Person|Actor
http://www.wikidata.org/entity/Q19798245,Eddie Hice,Person|Actor
http://www.wikidata.org/entity/Q26966425,Hugh Armstrong,Person|Actor
http://www.wikidata.org/entity/Q322663,Larry Csonka,Person|Actor
http://www.wikidata.org/entity/Q478443,Glenn Corbett,Person|Actor
http://www.wikidata.org/entity/Q949337,Edward Albert,Person|Actor
http://www.wikidata.org/entity/Q3675745,Christina Kokubo,Person|Actor
http://www.wikidata.org/entity/Q1162115,Daniel Pilon,Person|Actor
http://www.wikidata.org/entity/Q82302,Peter Faber,Person|Actor
http://www.wikidata.org/entity/Q685277,Daniel Boulanger,Person|Actor
http://www.wikidata.org/entity/Q945936,Roger Hanin,Person|Actor
http://www.wikidata.org/entity/Q1108323,José Bénazéraf,Person|Actor
http://www.wikidata.org/entity/Q3085407,François Moreuil,Person|Actor
http://www.wikidata.org/entity/Q3159998,Jacques Siclier,Person|Actor
http://www.wikidata.org/entity/Q3171768,Jean Domarchi,Person|Actor
http://www.wikidata.org/entity/Q3240824,Liliane David,Person|Actor
http://www.wikidata.org/entity/Q3430489,Richard Balducci,Person|Actor
http://www.wikidata.org/entity/Q105607,Joerg Stadler,Person|Actor
http://www.wikidata.org/entity/Q111034,Wil Röttgen,Person|Actor
http://www.wikidata.org/entity/Q469574,Andrea Osvárt,Person|Actor
http://www.wikidata.org/entity/Q874650,Imre Csuja,Person|Actor
http://www.wikidata.org/entity/Q904518,Anita Deutsch,Person|Actor
http://www.wikidata.org/entity/Q1106899,Tibor Kenderesi,Person|Actor
http://www.wikidata.org/entity/Q1222942,Pál Oberfrank,Person|Actor
http://www.wikidata.org/entity/Q1252852,Károly Rékasi,Person|Actor
http://www.wikidata.org/entity/Q3147204,Iain Smith,Person|Actor
http://www.wikidata.org/entity/Q3329808,Benedict Wong,Person|Actor
http://www.wikidata.org/entity/Q3334696,Nabil Massad,Person|Actor
http://www.wikidata.org/entity/Q4685264,Adrian Pang,Person|Actor
http://www.wikidata.org/entity/Q5874204,Ho Yi,Person|Actor
http://www.wikidata.org/entity/Q15461184,Stuart Milligan,Person|Actor
http://www.wikidata.org/entity/Q16196031,Andrew Grainger,Person|Actor
http://www.wikidata.org/entity/Q16196218,Ian Porter,Person|Actor
http://www.wikidata.org/entity/Q20666421,Joseph Chanet,Person|Actor
http://www.wikidata.org/entity/Q22680384,Bill Buell,Person|Actor
http://www.wikidata.org/entity/Q24279312,Ted Maynard,Person|Actor
http://www.wikidata.org/entity/Q24279314,Tom Hodgkins,Person|Actor
http://www.wikidata.org/entity/Q24279318,Quinn Collins,Person|Actor
http://www.wikidata.org/entity/Q24279319,Sam Scudder,Person|Actor
http://www.wikidata.org/entity/Q24279322,Yann Johnson,Person|Actor
http://www.wikidata.org/entity/Q24279325,In-Sook Chappell,Person|Actor
http://www.wikidata.org/entity/Q24279328,David Cheung,Person|Actor
http://www.wikidata.org/entity/Q24279331,Tony Xu,Person|Actor
http://www.wikidata.org/entity/Q24279332,Mark Sung,Person|Actor
http://www.wikidata.org/entity/Q24279333,David Tse,Person|Actor
http://www.wikidata.org/entity/Q24279335,Logan Wong,Person|Actor
http://www.wikidata.org/entity/Q24279337,Hon Ping Tang,Person|Actor
http://www.wikidata.org/entity/Q24279338,Daniel Tse,Person|Actor
http://www.wikidata.org/entity/Q24279339,Vincent Wang,Person|Actor
http://www.wikidata.org/entity/Q24279342,Eddie Yeoh,Person|Actor
http://www.wikidata.org/entity/Q24279344,Freddie Joe Farnsworth,Person|Actor
http://www.wikidata.org/entity/Q24279346,Zsolt Zágoni,Person|Actor
http://www.wikidata.org/entity/Q24279351,Balázs Tardy,Person|Actor
http://www.wikidata.org/entity/Q24279353,Géza Schramek,Person|Actor
http://www.wikidata.org/entity/Q24279365,Melinda Völgyi,Person|Actor
http://www.wikidata.org/entity/Q24279366,Kimberly Paige,Person|Actor
http://www.wikidata.org/entity/Q24279369,Gregory Groth,Person|Actor
http://www.wikidata.org/entity/Q24279370,Peter Linka,Person|Actor
http://www.wikidata.org/entity/Q24279374,Mohamed Picasso,Person|Actor
http://www.wikidata.org/entity/Q24279375,Aziz Ait Essahmi,Person|Actor
http://www.wikidata.org/entity/Q24279378,Moustapha Moulay,Person|Actor
http://www.wikidata.org/entity/Q24279379,Mohamed Quatib,Person|Actor
http://www.wikidata.org/entity/Q24279382,Farid Regragui,Person|Actor
http://www.wikidata.org/entity/Q24279384,Tim Briggs,Person|Actor
http://www.wikidata.org/entity/Q24279386,Frank Nall,Person|Actor
http://www.wikidata.org/entity/Q3165060,Jean-Claude Lecas,Person|Actor
http://www.wikidata.org/entity/Q23747203,Sam Gilman,Person|Actor
http://www.wikidata.org/entity/Q262840,Karen Cliche,Person|Actor
http://www.wikidata.org/entity/Q615469,Jean-Pierre Darroussin,Person|Actor
http://www.wikidata.org/entity/Q462502,Dolores Gray,Person|Actor
http://www.wikidata.org/entity/Q528702,Ilka Chase,Person|Actor
http://www.wikidata.org/entity/Q3194014,Katharine Alexander,Person|Actor
http://www.wikidata.org/entity/Q13494127,James Rennie,Person|Actor
http://www.wikidata.org/entity/Q735856,Nydia Westman,Person|Actor
http://www.wikidata.org/entity/Q1252598,Douglass Montgomery,Person|Actor
http://www.wikidata.org/entity/Q3127788,Harry Beresford,Person|Actor
http://www.wikidata.org/entity/Q3749371,Francesca Braggiotti,Person|Actor
http://www.wikidata.org/entity/Q2158298,Robert Moore,Person|Director
http://www.wikidata.org/entity/Q3296178,Mary Gibbs,Person|Actor
http://www.wikidata.org/entity/Q357627,Pete Docter,Person|Director
http://www.wikidata.org/entity/Q449584,María Asquerino,Person|Actor
http://www.wikidata.org/entity/Q1122249,Julien Bertheau,Person|Actor
http://www.wikidata.org/entity/Q1518242,Richard Leduc,Person|Actor
http://www.wikidata.org/entity/Q2848802,André Weber,Person|Actor
http://www.wikidata.org/entity/Q3051392,Ellen Bahl,Person|Actor
http://www.wikidata.org/entity/Q3122018,Guy Montagné,Person|Actor
http://www.wikidata.org/entity/Q3158651,Jacques Debary,Person|Actor
http://www.wikidata.org/entity/Q3389623,Piéral,Person|Actor
http://www.wikidata.org/entity/Q3439097,Roger Ibáñez,Person|Actor
http://www.wikidata.org/entity/Q2424784,Thomas Holtzmann,Person|Actor
http://www.wikidata.org/entity/Q467729,Thekla Reuten,Person|Actor
http://www.wikidata.org/entity/Q976248,Peter Collinson,Person|Director
http://www.wikidata.org/entity/Q234169,Irene Cara,Person|Actor
http://www.wikidata.org/entity/Q263501,Debbie Allen,Person|Actor
http://www.wikidata.org/entity/Q1438736,Laura Dean,Person|Actor
http://www.wikidata.org/entity/Q1458205,Lee Curreri,Person|Actor
http://www.wikidata.org/entity/Q3009597,Tresa Hughes,Person|Actor
http://www.wikidata.org/entity/Q166562,Ornella Muti,Person|Actor
http://www.wikidata.org/entity/Q255651,Tyne Daly,Person|Actor
http://www.wikidata.org/entity/Q3161072,James Fargo,Person|Director
http://www.wikidata.org/entity/Q451974,James Badge Dale,Person|Actor
http://www.wikidata.org/entity/Q3675487,Chris Furrh,Person|Actor
http://www.wikidata.org/entity/Q4363227,Danuel Pipoly,Person|Actor
http://www.wikidata.org/entity/Q6830776,Michael Greene,Person|Actor
http://www.wikidata.org/entity/Q16193642,Harry Hook,Person|Director
http://www.wikidata.org/entity/Q1820758,Mark Lewis Jones,Person|Actor
http://www.wikidata.org/entity/Q1881008,George Innes,Person|Actor
http://www.wikidata.org/entity/Q3531699,Tony Britton,Person|Actor
http://www.wikidata.org/entity/Q1001240,Buddy Lester,Person|Actor
http://www.wikidata.org/entity/Q127471,Ashley Tisdale,Person|Actor
http://www.wikidata.org/entity/Q220308,Seth Rogen,Person|Director|Actor
http://www.wikidata.org/entity/Q2240987,Fran Kranz,Person|Actor
http://www.wikidata.org/entity/Q3624322,Arthur Taxier,Person|Actor
http://www.wikidata.org/entity/Q6269911,Jolene Purdy,Person|Actor
http://www.wikidata.org/entity/Q18340454,Gary Lundy,Person|Actor
http://www.wikidata.org/entity/Q26935179,Mark Hoffman,Person|Actor
http://www.wikidata.org/entity/Q711022,Richard Kelly,Person|Director
http://www.wikidata.org/entity/Q382094,Sam Jaeger,Person|Actor
http://www.wikidata.org/entity/Q941527,Kamil Mikulčík,Person|Actor
http://www.wikidata.org/entity/Q1875893,Charles Malik Whitfield,Person|Actor
http://www.wikidata.org/entity/Q860608,John Moore,Person|Director
http://www.wikidata.org/entity/Q261356,Patricia McPherson,Person|Actor
http://www.wikidata.org/entity/Q3090109,Gregg Berger,Person|Actor
http://www.wikidata.org/entity/Q2895523,Ben Miles,Person|Actor
http://www.wikidata.org/entity/Q7147685,Patrick Stettner,Person|Director
http://www.wikidata.org/entity/Q18797,Wladimir Klitschko,Person|Actor
http://www.wikidata.org/entity/Q295328,Lennox Lewis,Person|Actor
http://www.wikidata.org/entity/Q1319978,Qin Shaobo,Person|Actor
http://www.wikidata.org/entity/Q5236475,David Leitch,Person|Director|Actor
http://www.wikidata.org/entity/Q15831546,Vincent M. Ward,Person|Actor
http://www.wikidata.org/entity/Q2038,François Mitterrand,Person|Actor
http://www.wikidata.org/entity/Q284450,Tanja Ribič,Person|Actor
http://www.wikidata.org/entity/Q1254787,Filip Šovagović,Person|Actor
http://www.wikidata.org/entity/Q1268227,Rene Bitorajac,Person|Actor
http://www.wikidata.org/entity/Q1289047,Mustafa Nadarević,Person|Actor
http://www.wikidata.org/entity/Q2147442,Serge-Henri,Person|Actor
http://www.wikidata.org/entity/Q3441949,Boro Stjepanović,Person|Actor
http://www.wikidata.org/entity/Q6470520,Saša Petrović,Person|Actor
http://www.wikidata.org/entity/Q11206160,Marinko Prga,Person|Actor
http://www.wikidata.org/entity/Q12646037,Đuro Utješanović,Person|Actor
http://www.wikidata.org/entity/Q12784288,Aleš Valič,Person|Actor
http://www.wikidata.org/entity/Q12796077,Matej Recer,Person|Actor
http://www.wikidata.org/entity/Q20558377,Mirza Tanović,Person|Actor
http://www.wikidata.org/entity/Q23038499,Almir Kurt,Person|Actor
http://www.wikidata.org/entity/Q313497,Danis Tanović,Person|Director
http://www.wikidata.org/entity/Q348061,Adalberto Santiago,Person|Actor
http://www.wikidata.org/entity/Q708054,Cleavant Derricks,Person|Actor
http://www.wikidata.org/entity/Q2832466,Alejandro Rey,Person|Actor
http://www.wikidata.org/entity/Q3945216,Sal Carollo,Person|Actor
http://www.wikidata.org/entity/Q4082228,Yuri Belov,Person|Actor
http://www.wikidata.org/entity/Q3142135,Roland Varno,Person|Actor
http://www.wikidata.org/entity/Q304123,Audrey Tautou,Person|Actor
http://www.wikidata.org/entity/Q312661,Jamel Debbouze,Person|Actor
http://www.wikidata.org/entity/Q460423,Claude Perron,Person|Actor
http://www.wikidata.org/entity/Q681451,Armelle,Person|Actor
http://www.wikidata.org/entity/Q1860448,Pierre Étaix,Person|Actor
http://www.wikidata.org/entity/Q2965745,Christiane Bopp,Person|Actor
http://www.wikidata.org/entity/Q3063686,Fabienne Chaudat,Person|Actor
http://www.wikidata.org/entity/Q3086001,François Viaur,Person|Actor
http://www.wikidata.org/entity/Q3160088,Jacques Thébault,Person|Actor
http://www.wikidata.org/entity/Q3168991,Jean-Pierre Becker,Person|Actor
http://www.wikidata.org/entity/Q3183397,Jonathan Joss,Person|Actor
http://www.wikidata.org/entity/Q3491048,Sophie Tellier,Person|Actor
http://www.wikidata.org/entity/Q3554211,Valériane de Villeneuve,Person|Actor
http://www.wikidata.org/entity/Q15069878,Marie-Laure Descoureaux,Person|Actor
http://www.wikidata.org/entity/Q17497104,Guillaume Viry,Person|Actor
http://www.wikidata.org/entity/Q706843,Kris Marshall,Person|Actor
http://www.wikidata.org/entity/Q657354,Richard Eyre,Person|Director
http://www.wikidata.org/entity/Q178348,Chris Evans,Person|Actor
http://www.wikidata.org/entity/Q230765,Chyler Leigh,Person|Actor
http://www.wikidata.org/entity/Q234955,Samaire Armstrong,Person|Actor
http://www.wikidata.org/entity/Q270074,Cerina Vincent,Person|Actor
http://www.wikidata.org/entity/Q274050,China Shavers,Person|Actor
http://www.wikidata.org/entity/Q584438,Nick Bakay,Person|Actor
http://www.wikidata.org/entity/Q3024406,Desi Lydic,Person|Actor
http://www.wikidata.org/entity/Q3187194,Joy Bisco,Person|Actor
http://www.wikidata.org/entity/Q6213472,Joel Gallen,Person|Director
http://www.wikidata.org/entity/Q276114,Rachael Blake,Person|Actor
http://www.wikidata.org/entity/Q276498,Kerry Armstrong,Person|Actor
http://www.wikidata.org/entity/Q429595,Manu Bennett,Person|Actor
http://www.wikidata.org/entity/Q1810579,Leah Purcell,Person|Actor
http://www.wikidata.org/entity/Q5219216,Daniela Farinacci,Person|Actor
http://www.wikidata.org/entity/Q5569072,Glenn Robbins,Person|Actor
http://www.wikidata.org/entity/Q7381475,Russell Dykstra,Person|Actor
http://www.wikidata.org/entity/Q7931468,Vince Colosimo,Person|Actor
http://www.wikidata.org/entity/Q2744017,Ray Lawrence,Person|Director
http://www.wikidata.org/entity/Q232999,Tara Lipinski,Person|Actor
http://www.wikidata.org/entity/Q331748,Tommy Lee,Person|Actor
http://www.wikidata.org/entity/Q444435,Jennifer Aspen,Person|Actor
http://www.wikidata.org/entity/Q1543188,Jean Carol,Person|Actor
http://www.wikidata.org/entity/Q2151703,James Murtaugh,Person|Actor
http://www.wikidata.org/entity/Q2325642,Stacey Sher,Person|Actor
http://www.wikidata.org/entity/Q4119466,Tim Hopper,Person|Actor
http://www.wikidata.org/entity/Q4119932,Mark Pinter,Person|Actor
http://www.wikidata.org/entity/Q5026410,Cameron Watson,Person|Actor
http://www.wikidata.org/entity/Q6178348,Jennifer Gimenez,Person|Actor
http://www.wikidata.org/entity/Q6232847,John Fedevich,Person|Actor
http://www.wikidata.org/entity/Q7030204,Nicole Taylor Hart,Person|Actor
http://www.wikidata.org/entity/Q7095358,Oona Hart,Person|Actor
http://www.wikidata.org/entity/Q1381363,Jim Martin,Person|Actor
http://www.wikidata.org/entity/Q26430607,Hal Landon Jr.,Person|Actor
http://www.wikidata.org/entity/Q60238093,Sarah Trigger,Person|Actor
http://www.wikidata.org/entity/Q60238203,Annette Azcuy,Person|Actor
http://www.wikidata.org/entity/Q2344985,Stephen Moore,Person|Actor
http://www.wikidata.org/entity/Q6069046,Irene Handl,Person|Actor
http://www.wikidata.org/entity/Q3990,Jeffrey Garcia,Person|Actor
http://www.wikidata.org/entity/Q376126,Candi Milo,Person|Actor
http://www.wikidata.org/entity/Q454102,Carolyn Lawrence,Person|Actor
http://www.wikidata.org/entity/Q3294050,Mark DeCarlo,Person|Actor
http://www.wikidata.org/entity/Q5191345,Crystal Scales,Person|Actor
http://www.wikidata.org/entity/Q3180848,John A. Davis,Person|Director
http://www.wikidata.org/entity/Q322196,Cypress Hill,Person|Actor
http://www.wikidata.org/entity/Q445971,Al Shearer,Person|Actor
http://www.wikidata.org/entity/Q1990727,Essence Atkins,Person|Actor
http://www.wikidata.org/entity/Q3023217,Dennison Samaroo,Person|Actor
http://www.wikidata.org/entity/Q23301771,Rob Nagle,Person|Actor
http://www.wikidata.org/entity/Q766818,Jesse Dylan,Person|Director
http://www.wikidata.org/entity/Q272927,Kristen Schaal,Person|Actor
http://www.wikidata.org/entity/Q456426,Monique Gabriela Curnen,Person|Actor
http://www.wikidata.org/entity/Q2672868,Martha Madison,Person|Actor
http://www.wikidata.org/entity/Q3837599,Louis Herthum,Person|Actor
http://www.wikidata.org/entity/Q7347186,Robert M. Stevens,Person|Actor
http://www.wikidata.org/entity/Q7437216,Scott Schwartz,Person|Actor
http://www.wikidata.org/entity/Q86952,Jacques Breuer,Person|Actor
http://www.wikidata.org/entity/Q110762,Timmo Niesner,Person|Actor
http://www.wikidata.org/entity/Q123793,Joachim Höppner,Person|Actor
http://www.wikidata.org/entity/Q152165,Dominic Monaghan,Person|Actor
http://www.wikidata.org/entity/Q276425,Billy Boyd,Person|Actor
http://www.wikidata.org/entity/Q326323,Shane Rangi,Person|Actor
http://www.wikidata.org/entity/Q469179,Craig Parker,Person|Actor
http://www.wikidata.org/entity/Q737607,Lawrence Makoare,Person|Actor
http://www.wikidata.org/entity/Q910486,Bret McKenzie,Person|Actor
http://www.wikidata.org/entity/Q1388807,Sala Baker,Person|Actor
http://www.wikidata.org/entity/Q2598175,David Weatherley,Person|Actor
http://www.wikidata.org/entity/Q3390280,Peter McKenzie,Person|Actor
http://www.wikidata.org/entity/Q3390514,Mark Ferguson,Person|Actor
http://www.wikidata.org/entity/Q18947,Laurie Holden,Person|Actor
http://www.wikidata.org/entity/Q728542,Ring Lardner,Person|Actor
http://www.wikidata.org/entity/Q463325,Vivien Cardone,Person|Actor
http://www.wikidata.org/entity/Q16934903,Reggie Austin,Person|Actor
http://www.wikidata.org/entity/Q22681435,Alessandro Tanaka,Person|Actor
http://www.wikidata.org/entity/Q206506,Claudine Longet,Person|Actor
http://www.wikidata.org/entity/Q943225,Jerry Martin,Person|Actor
http://www.wikidata.org/entity/Q5259210,Denny Miller,Person|Actor
http://www.wikidata.org/entity/Q6105557,J. Edward McKinley,Person|Actor
http://www.wikidata.org/entity/Q6170380,Jean Carson,Person|Actor
http://www.wikidata.org/entity/Q6132327,James Daniel Wilson,Person|Actor
http://www.wikidata.org/entity/Q6536830,Lewis MacLeod,Person|Actor
http://www.wikidata.org/entity/Q8019684,William Vanderpuye,Person|Actor
http://www.wikidata.org/entity/Q15427207,Cole Sand,Person|Actor
http://www.wikidata.org/entity/Q20666333,Kyle Balda,Person|Director|Actor
http://www.wikidata.org/entity/Q21032345,Brian T. Delaney,Person|Actor
http://www.wikidata.org/entity/Q3265062,Lucas Neff,Person|Actor
http://www.wikidata.org/entity/Q5580078,David Boati,Person|Actor
http://www.wikidata.org/entity/Q3501687,Stéphane Cornicard,Person|Actor
http://www.wikidata.org/entity/Q3620138,Antonio Salines,Person|Actor
http://www.wikidata.org/entity/Q3713038,Domenico Fortunato,Person|Actor
http://www.wikidata.org/entity/Q3749566,Francesco Arca,Person|Actor
http://www.wikidata.org/entity/Q19971543,Harald Windisch,Person|Actor
http://www.wikidata.org/entity/Q6789245,Matt Rippy,Person|Actor
http://www.wikidata.org/entity/Q1644834,Scott G. Anderson,Person|Actor
http://www.wikidata.org/entity/Q6195025,Jim Ford,Person|Actor
http://www.wikidata.org/entity/Q11293100,Owen Burke,Person|Actor
http://www.wikidata.org/entity/Q5648816,Hannah Davis,Person|Actor
http://www.wikidata.org/entity/Q6273224,Jonathan Goldstein,Person|Director|Actor
http://www.wikidata.org/entity/Q21998813,Catherine Missal,Person|Actor
http://www.wikidata.org/entity/Q22676450,Steele Stebbins,Person|Actor
http://www.wikidata.org/entity/Q5373547,Emmett Miller,Person|Actor
http://www.wikidata.org/entity/Q19940372,Dan Amboyer,Person|Actor
http://www.wikidata.org/entity/Q15897,Amy Winehouse,Person|Subject|Actor
http://www.wikidata.org/entity/Q231942,Natalie Cole,Person|Actor
http://www.wikidata.org/entity/Q311875,Pete Doherty,Person|Actor
http://www.wikidata.org/entity/Q388286,Bobby Womack,Person|Actor
http://www.wikidata.org/entity/Q483718,Foo Fighters,Person|Actor
http://www.wikidata.org/entity/Q937537,Frankie Boyle,Person|Actor
http://www.wikidata.org/entity/Q3234937,Sophie Raworth,Person|Actor
http://www.wikidata.org/entity/Q3423322,Reg Traviss,Person|Actor
http://www.wikidata.org/entity/Q7922168,Vernon Kay,Person|Actor
http://www.wikidata.org/entity/Q15980250,Mitch Winehouse,Person|Actor
http://www.wikidata.org/entity/Q15980251,Janis Seaton,Person|Actor
http://www.wikidata.org/entity/Q21001112,Blake Fielder-Civil,Person|Actor
http://www.wikidata.org/entity/Q10307009,Joana Metrass,Person|Actor
http://www.wikidata.org/entity/Q11964837,David Menkin,Person|Actor
http://www.wikidata.org/entity/Q5145253,Colin Jost,Person|Actor
http://www.wikidata.org/entity/Q19631217,Neel Sethi,Person|Actor
http://www.wikidata.org/entity/Q21285484,Ritesh Rajan,Person|Actor
http://www.wikidata.org/entity/Q4731007,Allan Trautman,Person|Actor
http://www.wikidata.org/entity/Q24717973,Brighton Rose Favreau,Person|Actor
http://www.wikidata.org/entity/Q24718036,Max Favreau,Person|Actor
http://www.wikidata.org/entity/Q24718075,Chloe Hechter,Person|Actor
http://www.wikidata.org/entity/Q24718088,Asher Blinkoff,Person|Actor
http://www.wikidata.org/entity/Q24718106,Knox Gagnon,Person|Actor
http://www.wikidata.org/entity/Q24718118,Sasha Schreiber,Person|Actor
http://www.wikidata.org/entity/Q24718287,Madeleine Favreau,Person|Actor
http://www.wikidata.org/entity/Q24718337,Kendrick Reyes,Person|Actor
http://www.wikidata.org/entity/Q24718369,Sara Arrington,Person|Actor
http://www.wikidata.org/entity/Q24718417,Sean W. Johnson,Person|Actor
http://www.wikidata.org/entity/Q24718439,Artie Esposito,Person|Actor
http://www.wikidata.org/entity/Q19571502,Charlotte McKinney,Person|Actor
http://www.wikidata.org/entity/Q4832990,Miguel Gomez,Person|Actor
http://www.wikidata.org/entity/Q6289778,Joshua Elijah Reese,Person|Actor
http://www.wikidata.org/entity/Q6837092,Michelle Johnston,Person|Actor
http://www.wikidata.org/entity/Q20974056,Skylan Brooks,Person|Actor
http://www.wikidata.org/entity/Q712178,Kent Cheng,Person|Actor
http://www.wikidata.org/entity/Q1688122,Jess Hahn,Person|Actor
http://www.wikidata.org/entity/Q208026,Tom Hardy,Person|Actor
http://www.wikidata.org/entity/Q314603,Hugh Dancy,Person|Actor
http://www.wikidata.org/entity/Q1319732,Matthew Marsden,Person|Actor
http://www.wikidata.org/entity/Q1655655,Ian Virgo,Person|Actor
http://www.wikidata.org/entity/Q3192926,Chris Beetem,Person|Actor
http://www.wikidata.org/entity/Q517974,Lucy Cohu,Person|Actor
http://www.wikidata.org/entity/Q531099,Claudie Blakley,Person|Actor
http://www.wikidata.org/entity/Q642125,Natasha Wightman,Person|Actor
http://www.wikidata.org/entity/Q1189353,Laurence Fox,Person|Actor
http://www.wikidata.org/entity/Q1306003,Trent Ford,Person|Actor
http://www.wikidata.org/entity/Q1387747,Leo Bill,Person|Actor
http://www.wikidata.org/entity/Q3807968,Jeremy Swift,Person|Actor
http://www.wikidata.org/entity/Q24301959,Rommel Hyacinth,Person|Actor
http://www.wikidata.org/entity/Q24301998,Graham Hopkins,Person|Actor
http://www.wikidata.org/entity/Q24302023,Daniel Janks,Person|Actor
http://www.wikidata.org/entity/Q24302038,Bradford E. Lang,Person|Actor
http://www.wikidata.org/entity/Q24302057,Graham Clarke,Person|Actor
http://www.wikidata.org/entity/Q24302082,Dimitri Cassar,Person|Actor
http://www.wikidata.org/entity/Q24302094,Frank Notaro,Person|Actor
http://www.wikidata.org/entity/Q24302113,Mark Mulder,Person|Actor
http://www.wikidata.org/entity/Q24302128,David W. Hess,Person|Actor
http://www.wikidata.org/entity/Q24302149,Henrikennyo Mukenyi,Person|Actor
http://www.wikidata.org/entity/Q24302186,Nathaniel Malekane,Person|Actor
http://www.wikidata.org/entity/Q24302198,Millard Arnold,Person|Actor
http://www.wikidata.org/entity/Q24302282,Edda Collier,Person|Actor
http://www.wikidata.org/entity/Q24302296,Yi Lu Wei,Person|Actor
http://www.wikidata.org/entity/Q24302310,Lee Cummings,Person|Actor
http://www.wikidata.org/entity/Q24302342,Themba Gasa,Person|Actor
http://www.wikidata.org/entity/Q24302405,Andrew P. Jones,Person|Actor
http://www.wikidata.org/entity/Q24302414,Marc Kulazite Mboli,Person|Actor
http://www.wikidata.org/entity/Q24302429,Cimanga Kalambay,Person|Actor
http://www.wikidata.org/entity/Q24302438,Jean Bikoi,Person|Actor
http://www.wikidata.org/entity/Q24302472,James Gilbert,Person|Actor
http://www.wikidata.org/entity/Q263935,Michael Michele,Person|Actor
http://www.wikidata.org/entity/Q348738,Brandon T. Jackson,Person|Actor
http://www.wikidata.org/entity/Q508359,Nona Gaye,Person|Actor
http://www.wikidata.org/entity/Q535572,James Toney,Person|Actor
http://www.wikidata.org/entity/Q1356686,Michael Bentt,Person|Actor
http://www.wikidata.org/entity/Q1607865,Herb Mitchell,Person|Actor
http://www.wikidata.org/entity/Q3616285,Alexandra Bokyun Chun,Person|Actor
http://www.wikidata.org/entity/Q4910509,Bill Plaschke,Person|Actor
http://www.wikidata.org/entity/Q5096407,Chico Benymon,Person|Actor
http://www.wikidata.org/entity/Q5212352,Damian Wills,Person|Actor
http://www.wikidata.org/entity/Q5238759,David Purdham,Person|Actor
http://www.wikidata.org/entity/Q6195313,Jim Gray,Person|Actor
http://www.wikidata.org/entity/Q6525785,Leonard Termo,Person|Actor
http://www.wikidata.org/entity/Q6729344,Maestro Harrell,Person|Actor
http://www.wikidata.org/entity/Q7660639,Sylvaine Strike,Person|Actor
http://www.wikidata.org/entity/Q7924857,Vic Manni,Person|Actor
http://www.wikidata.org/entity/Q7969755,Warner Saunders,Person|Actor
http://www.wikidata.org/entity/Q8019634,William Utay,Person|Actor
http://www.wikidata.org/entity/Q8063387,Zaa Nkweta,Person|Actor
http://www.wikidata.org/entity/Q17581405,Candy Brown,Person|Actor
http://www.wikidata.org/entity/Q21518485,Dan Robbertse,Person|Actor
http://www.wikidata.org/entity/Q22662889,Steven Randazzo,Person|Actor
http://www.wikidata.org/entity/Q22806926,John Gleeson Connolly,Person|Actor
http://www.wikidata.org/entity/Q22999489,Marc Grapey,Person|Actor
http://www.wikidata.org/entity/Q23017047,LaDonna Tittle,Person|Actor
http://www.wikidata.org/entity/Q23927007,Doug Hale,Person|Actor
http://www.wikidata.org/entity/Q24299940,David Elliott,Person|Actor
http://www.wikidata.org/entity/Q24300098,Shari Watson,Person|Actor
http://www.wikidata.org/entity/Q24300153,Rufus Dorsey,Person|Actor
http://www.wikidata.org/entity/Q24300193,Robert Sale,Person|Actor
http://www.wikidata.org/entity/Q24300277,David Haines,Person|Actor
http://www.wikidata.org/entity/Q24300322,Morgana Van Peebles,Person|Actor
http://www.wikidata.org/entity/Q24300337,Maya Van Peebles,Person|Actor
http://www.wikidata.org/entity/Q24300444,Kim Robillard,Person|Actor
http://www.wikidata.org/entity/Q24300506,Guy Van Swearingen,Person|Actor
http://www.wikidata.org/entity/Q24300600,Eddie Bo Smith Jr.,Person|Actor
http://www.wikidata.org/entity/Q24300613,Bobby Stuart,Person|Actor
http://www.wikidata.org/entity/Q24300695,Patrick New,Person|Actor
http://www.wikidata.org/entity/Q24300722,Ron O.J. Parson,Person|Actor
http://www.wikidata.org/entity/Q24300772,Jack Reiss,Person|Actor
http://www.wikidata.org/entity/Q24300860,Marty Denkin,Person|Actor
http://www.wikidata.org/entity/Q24300927,Tamara Lynch,Person|Actor
http://www.wikidata.org/entity/Q24300999,Patrick M. Connolly,Person|Actor
http://www.wikidata.org/entity/Q24301006,Patrick C. Russell,Person|Actor
http://www.wikidata.org/entity/Q24301024,Robert Byrd,Person|Actor
http://www.wikidata.org/entity/Q24301046,Cedric Wills,Person|Actor
http://www.wikidata.org/entity/Q24301074,Ronald A. DiNicola,Person|Actor
http://www.wikidata.org/entity/Q24301085,Moses Hollins,Person|Actor
http://www.wikidata.org/entity/Q24301132,Daniel E. Gurevitz,Person|Actor
http://www.wikidata.org/entity/Q24301171,Ray Bokhour,Person|Actor
http://www.wikidata.org/entity/Q24301253,Johnny Ortiz,Person|Actor
http://www.wikidata.org/entity/Q24301268,Mark Salem,Person|Actor
http://www.wikidata.org/entity/Q24301279,Sheldon Fogel,Person|Actor
http://www.wikidata.org/entity/Q24301302,Melvin Thomas,Person|Actor
